ID;stopien;waga;opis;data;uczen;nauczyciel;przedmiot
001839;ndst;3;Brak_opisu;2020-04-10 00:00:00;457;074;j.niemiecki
001840;brak;9;Brak_opisu;2020-02-25 00:00:00;184;083;geografia
001841;cel;8;Brak_opisu;2020-05-15 00:00:00;230;053;fizyka
001842;cel;9;Brak_opisu;2020-04-15 00:00:00;246;032;historia
001843;dop;0;Brak_opisu;2020-09-09 00:00:00;440;097;historia
001844;dop;9;Brak_opisu;2020-04-25 00:00:00;231;066;j.angielski
001845;cel;9;Brak_opisu;2020-05-06 00:00:00;416;083;geografia
001846;ndst;8;Brak_opisu;2020-08-02 00:00:00;462;067;fizyka
001847;ndst;9;Brak_opisu;2020-12-11 00:00:00;311;033;j.niemiecki
001848;cel;7;Brak_opisu;2020-05-21 00:00:00;213;017;historia
001849;cel;1;Brak_opisu;2020-07-17 00:00:00;286;056;j.polski
001850;brak;0;Brak_opisu;2020-12-02 00:00:00;230;069;matematyka
001851;dop;0;Brak_opisu;2020-07-15 00:00:00;202;022;historia
001852;dst;8;Brak_opisu;2020-10-16 00:00:00;278;011;wf
001853;bdb;0;Brak_opisu;2020-02-25 00:00:00;41;094;wf
001854;db;1;Brak_opisu;2020-12-17 00:00:00;297;061;j.angielski
001855;cel;2;Brak_opisu;2020-05-23 00:00:00;387;059;fizyka
001856;dst;4;Brak_opisu;2020-07-10 00:00:00;82;002;biologia
001857;bdb;1;Brak_opisu;2020-09-15 00:00:00;239;087;j.angielski
001858;ndst;8;Brak_opisu;2020-07-14 00:00:00;145;005;j.niemiecki
001859;dop;3;Brak_opisu;2020-07-22 00:00:00;403;009;fizyka
001860;dst;1;Brak_opisu;2020-12-03 00:00:00;342;037;j.polski
001861;bdb;2;Brak_opisu;2020-12-24 00:00:00;391;001;matematyka
001862;cel;6;Brak_opisu;2020-01-13 00:00:00;177;031;chemia
001863;dop;3;Brak_opisu;2020-09-01 00:00:00;205;016;matematyka
001864;dst;7;Brak_opisu;2020-03-11 00:00:00;411;063;j.niemiecki
001865;ndst;8;Brak_opisu;2020-08-15 00:00:00;222;064;j.polski
001866;db;5;Brak_opisu;2020-08-22 00:00:00;430;098;historia
001867;brak;0;Brak_opisu;2020-05-23 00:00:00;294;051;chemia
001868;dop;9;Brak_opisu;2020-04-20 00:00:00;311;060;j.angielski
001869;db;9;Brak_opisu;2020-09-06 00:00:00;453;066;j.angielski
001870;ndst;9;Brak_opisu;2020-10-16 00:00:00;109;005;j.niemiecki
001871;bdb;1;Brak_opisu;2020-06-01 00:00:00;39;031;chemia
001872;brak;6;Brak_opisu;2020-11-19 00:00:00;236;012;geografia
001873;dst;7;Brak_opisu;2020-05-01 00:00:00;307;007;wf
001874;brak;2;Brak_opisu;2020-08-10 00:00:00;189;078;geografia
001875;cel;7;Brak_opisu;2020-07-21 00:00:00;141;003;j.angielski
001876;ndst;8;Brak_opisu;2020-02-19 00:00:00;429;094;wf
001877;brak;1;Brak_opisu;2020-03-07 00:00:00;434;004;historia
001878;ndst;5;Brak_opisu;2020-04-23 00:00:00;321;030;j.polski
001879;bdb;6;Brak_opisu;2020-11-12 00:00:00;173;077;j.polski
001880;cel;3;Brak_opisu;2020-06-23 00:00:00;357;029;WOS
001881;db;8;Brak_opisu;2020-04-11 00:00:00;146;100;WOS
001882;brak;4;Brak_opisu;2020-03-14 00:00:00;29;062;matematyka
001883;db;3;Brak_opisu;2020-08-10 00:00:00;305;097;historia
001884;ndst;5;Brak_opisu;2020-07-24 00:00:00;62;081;chemia
001885;dop;7;Brak_opisu;2020-01-19 00:00:00;17;040;matematyka
001886;dop;3;Brak_opisu;2020-07-22 00:00:00;470;100;WOS
001887;brak;3;Brak_opisu;2020-02-27 00:00:00;58;069;matematyka
001888;cel;5;Brak_opisu;2020-12-10 00:00:00;294;014;wf
001889;db;7;Brak_opisu;2020-09-13 00:00:00;93;040;matematyka
001890;bdb;2;Brak_opisu;2020-05-25 00:00:00;442;089;j.angielski
001891;dst;0;Brak_opisu;2020-07-27 00:00:00;276;041;fizyka
001892;brak;1;Brak_opisu;2020-09-16 00:00:00;32;048;j.angielski
001893;cel;1;Brak_opisu;2020-09-08 00:00:00;61;075;j.polski
001894;bdb;0;Brak_opisu;2020-07-16 00:00:00;187;093;j.angielski
001895;dst;9;Brak_opisu;2020-08-04 00:00:00;312;034;j.niemiecki
001896;ndst;1;Brak_opisu;2020-09-03 00:00:00;453;071;WOS
001897;cel;7;Brak_opisu;2020-06-10 00:00:00;370;091;chemia
001898;ndst;0;Brak_opisu;2020-02-18 00:00:00;115;067;fizyka
001899;bdb;9;Brak_opisu;2020-01-06 00:00:00;263;031;chemia
001900;brak;7;Brak_opisu;2020-02-22 00:00:00;444;012;geografia
001901;brak;4;Brak_opisu;2020-10-05 00:00:00;20;005;j.niemiecki
001902;cel;1;Brak_opisu;2020-10-09 00:00:00;290;076;historia
001903;db;5;Brak_opisu;2020-11-04 00:00:00;209;020;WOS
001904;dst;9;Brak_opisu;2020-02-25 00:00:00;230;056;j.polski
001905;brak;5;Brak_opisu;2020-11-28 00:00:00;138;058;geografia
001906;dst;5;Brak_opisu;2020-09-16 00:00:00;86;076;historia
001907;cel;0;Brak_opisu;2020-07-26 00:00:00;230;069;matematyka
001908;dst;1;Brak_opisu;2020-03-09 00:00:00;31;017;historia
001909;brak;5;Brak_opisu;2020-04-02 00:00:00;50;042;matematyka
001910;ndst;3;Brak_opisu;2020-10-25 00:00:00;258;085;wf
001911;db;6;Brak_opisu;2020-04-12 00:00:00;415;038;WOS
001912;ndst;3;Brak_opisu;2020-09-04 00:00:00;106;001;matematyka
001913;dst;8;Brak_opisu;2020-06-25 00:00:00;455;019;j.angielski
001914;cel;8;Brak_opisu;2020-02-24 00:00:00;88;056;j.polski
001915;db;3;Brak_opisu;2020-07-11 00:00:00;72;007;wf
001916;bdb;5;Brak_opisu;2020-09-24 00:00:00;374;003;j.angielski
001917;ndst;3;Brak_opisu;2020-11-24 00:00:00;54;047;geografia
001918;cel;7;Brak_opisu;2020-06-20 00:00:00;286;096;biologia
001919;dst;6;Brak_opisu;2020-11-18 00:00:00;478;062;matematyka
001920;db;2;Brak_opisu;2020-07-01 00:00:00;223;071;WOS
001921;dst;1;Brak_opisu;2020-04-10 00:00:00;124;075;j.polski
001922;bdb;7;Brak_opisu;2020-01-22 00:00:00;144;019;j.angielski
001923;brak;5;Brak_opisu;2020-10-06 00:00:00;467;013;fizyka
001924;bdb;9;Brak_opisu;2020-06-03 00:00:00;375;067;fizyka
001925;bdb;6;Brak_opisu;2020-07-25 00:00:00;245;100;WOS
001926;brak;2;Brak_opisu;2020-01-26 00:00:00;11;055;biologia
001927;bdb;4;Brak_opisu;2020-07-17 00:00:00;199;016;matematyka
001928;db;6;Brak_opisu;2020-05-03 00:00:00;101;070;wf
001929;brak;0;Brak_opisu;2020-11-15 00:00:00;271;048;j.angielski
001930;bdb;9;Brak_opisu;2020-01-21 00:00:00;349;017;historia
001931;db;7;Brak_opisu;2020-01-10 00:00:00;335;089;j.angielski
001932;ndst;5;Brak_opisu;2020-06-12 00:00:00;132;012;geografia
001933;bdb;2;Brak_opisu;2020-02-15 00:00:00;105;001;matematyka
001934;dst;2;Brak_opisu;2020-07-10 00:00:00;189;022;historia
001935;db;9;Brak_opisu;2020-12-19 00:00:00;289;068;geografia
001936;dop;4;Brak_opisu;2020-12-18 00:00:00;84;034;j.niemiecki
001937;brak;3;Brak_opisu;2020-02-25 00:00:00;190;060;j.angielski
001938;dst;1;Brak_opisu;2020-10-17 00:00:00;326;008;geografia
001939;db;2;Brak_opisu;2020-09-23 00:00:00;180;028;j.niemiecki
001940;cel;0;Brak_opisu;2020-08-03 00:00:00;178;099;j.polski
001941;dop;0;Brak_opisu;2020-06-13 00:00:00;315;071;WOS
001942;dst;1;Brak_opisu;2020-06-23 00:00:00;305;030;j.polski
001943;dop;6;Brak_opisu;2020-10-22 00:00:00;304;020;WOS
001944;dst;6;Brak_opisu;2020-05-07 00:00:00;80;095;fizyka
001945;dst;4;Brak_opisu;2020-12-11 00:00:00;355;059;fizyka
001946;brak;6;Brak_opisu;2020-12-21 00:00:00;200;018;fizyka
001947;dst;7;Brak_opisu;2020-10-20 00:00:00;273;042;matematyka
001948;bdb;9;Brak_opisu;2020-01-24 00:00:00;431;004;historia
001949;bdb;0;Brak_opisu;2020-03-11 00:00:00;328;026;chemia
001950;bdb;6;Brak_opisu;2020-04-11 00:00:00;440;002;biologia
001951;cel;1;Brak_opisu;2020-05-19 00:00:00;368;007;wf
001952;db;2;Brak_opisu;2020-12-26 00:00:00;317;096;biologia
001953;cel;1;Brak_opisu;2020-04-01 00:00:00;409;082;j.niemiecki
001954;ndst;8;Brak_opisu;2020-08-22 00:00:00;258;050;chemia
001955;bdb;0;Brak_opisu;2020-07-22 00:00:00;309;005;j.niemiecki
001956;db;4;Brak_opisu;2020-07-14 00:00:00;73;064;j.polski
001957;brak;4;Brak_opisu;2020-10-08 00:00:00;158;038;WOS
001958;brak;9;Brak_opisu;2020-02-23 00:00:00;95;002;biologia
001959;brak;4;Brak_opisu;2020-09-18 00:00:00;14;010;biologia
001960;ndst;0;Brak_opisu;2020-10-21 00:00:00;323;100;WOS
001961;brak;6;Brak_opisu;2020-06-21 00:00:00;461;004;historia
001962;ndst;4;Brak_opisu;2020-04-06 00:00:00;291;034;j.niemiecki
001963;db;6;Brak_opisu;2020-10-09 00:00:00;323;074;j.niemiecki
001964;cel;1;Brak_opisu;2020-05-06 00:00:00;74;020;WOS
001965;ndst;2;Brak_opisu;2020-01-18 00:00:00;178;085;wf
001966;brak;3;Brak_opisu;2020-02-25 00:00:00;11;009;fizyka
001967;cel;3;Brak_opisu;2020-04-22 00:00:00;470;057;historia
001968;bdb;9;Brak_opisu;2020-11-04 00:00:00;232;097;historia
001969;dop;9;Brak_opisu;2020-09-26 00:00:00;135;056;j.polski
001970;ndst;5;Brak_opisu;2020-04-09 00:00:00;45;063;j.niemiecki
001971;bdb;6;Brak_opisu;2020-07-02 00:00:00;146;077;j.polski
001972;dop;9;Brak_opisu;2020-05-12 00:00:00;101;063;j.niemiecki
001973;dst;7;Brak_opisu;2020-06-20 00:00:00;113;005;j.niemiecki
001974;bdb;7;Brak_opisu;2020-09-01 00:00:00;464;009;fizyka
001975;dop;8;Brak_opisu;2020-07-07 00:00:00;84;015;j.polski
001976;brak;5;Brak_opisu;2020-05-13 00:00:00;296;031;chemia
001977;bdb;5;Brak_opisu;2020-07-14 00:00:00;199;049;chemia
001978;cel;8;Brak_opisu;2020-06-18 00:00:00;221;059;fizyka
001979;bdb;0;Brak_opisu;2020-02-14 00:00:00;272;057;historia
001980;bdb;0;Brak_opisu;2020-08-24 00:00:00;273;089;j.angielski
001981;dop;1;Brak_opisu;2020-09-23 00:00:00;3;049;chemia
001982;db;8;Brak_opisu;2020-01-15 00:00:00;382;091;chemia
001983;db;1;Brak_opisu;2020-06-19 00:00:00;306;022;historia
001984;db;2;Brak_opisu;2020-08-03 00:00:00;206;094;wf
001985;bdb;5;Brak_opisu;2020-07-27 00:00:00;88;045;j.angielski
001986;cel;9;Brak_opisu;2020-05-07 00:00:00;279;092;WOS
001987;db;6;Brak_opisu;2020-07-28 00:00:00;291;029;WOS
001988;dop;2;Brak_opisu;2020-03-21 00:00:00;35;069;matematyka
001989;dop;7;Brak_opisu;2020-05-03 00:00:00;446;033;j.niemiecki
001990;dop;9;Brak_opisu;2020-06-10 00:00:00;449;018;fizyka
001991;dst;7;Brak_opisu;2020-12-20 00:00:00;7;047;geografia
001992;db;4;Brak_opisu;2020-05-02 00:00:00;179;092;WOS
001993;ndst;5;Brak_opisu;2020-04-20 00:00:00;472;041;fizyka
001994;brak;3;Brak_opisu;2020-12-02 00:00:00;110;083;geografia
001995;dop;5;Brak_opisu;2020-04-11 00:00:00;39;041;fizyka
001996;dst;7;Brak_opisu;2020-10-17 00:00:00;101;031;chemia
001997;brak;5;Brak_opisu;2020-01-05 00:00:00;330;085;wf
001998;ndst;6;Brak_opisu;2020-09-21 00:00:00;252;090;matematyka
001999;brak;7;Brak_opisu;2020-04-24 00:00:00;235;091;chemia
002000;bdb;6;Brak_opisu;2020-09-10 00:00:00;140;071;WOS
002001;dop;8;Brak_opisu;2020-10-27 00:00:00;463;050;chemia
002002;brak;6;Brak_opisu;2020-08-02 00:00:00;418;088;biologia
002003;dst;6;Brak_opisu;2020-12-12 00:00:00;465;091;chemia
002004;ndst;7;Brak_opisu;2020-05-11 00:00:00;221;091;chemia
002005;brak;4;Brak_opisu;2020-03-07 00:00:00;474;065;biologia
002006;brak;4;Brak_opisu;2020-09-24 00:00:00;402;096;biologia
002007;bdb;5;Brak_opisu;2020-04-03 00:00:00;347;086;WOS
002008;brak;4;Brak_opisu;2020-02-19 00:00:00;37;029;WOS
002009;brak;5;Brak_opisu;2020-07-18 00:00:00;455;064;j.polski
002010;dop;4;Brak_opisu;2020-01-17 00:00:00;406;040;matematyka
002011;dst;3;Brak_opisu;2020-05-24 00:00:00;29;003;j.angielski
002012;cel;9;Brak_opisu;2020-11-10 00:00:00;375;029;WOS
002013;dop;0;Brak_opisu;2020-07-27 00:00:00;99;039;fizyka
002014;bdb;4;Brak_opisu;2020-09-16 00:00:00;421;052;j.niemiecki
002015;brak;8;Brak_opisu;2020-12-16 00:00:00;296;006;historia
002016;brak;8;Brak_opisu;2020-06-24 00:00:00;147;019;j.angielski
002017;dop;8;Brak_opisu;2020-04-23 00:00:00;253;014;wf
002018;dop;8;Brak_opisu;2020-11-09 00:00:00;41;030;j.polski
002019;cel;1;Brak_opisu;2020-12-15 00:00:00;311;029;WOS
002020;ndst;6;Brak_opisu;2020-12-20 00:00:00;209;005;j.niemiecki
002021;bdb;8;Brak_opisu;2020-12-03 00:00:00;165;014;wf
002022;dop;5;Brak_opisu;2020-05-23 00:00:00;378;037;j.polski
002023;ndst;0;Brak_opisu;2020-07-11 00:00:00;245;049;chemia
002024;dst;3;Brak_opisu;2020-07-07 00:00:00;437;091;chemia
002025;brak;1;Brak_opisu;2020-02-21 00:00:00;322;055;biologia
002026;dst;5;Brak_opisu;2020-04-23 00:00:00;301;005;j.niemiecki
002027;bdb;7;Brak_opisu;2020-05-10 00:00:00;455;051;chemia
002028;db;1;Brak_opisu;2020-07-03 00:00:00;309;044;j.polski
002029;dop;2;Brak_opisu;2020-11-27 00:00:00;400;007;wf
002030;ndst;3;Brak_opisu;2020-10-18 00:00:00;313;048;j.angielski
002031;dst;8;Brak_opisu;2020-11-06 00:00:00;423;007;wf
002032;dst;6;Brak_opisu;2020-09-04 00:00:00;244;033;j.niemiecki
002033;bdb;1;Brak_opisu;2020-09-17 00:00:00;304;013;fizyka
002034;cel;8;Brak_opisu;2020-07-09 00:00:00;363;064;j.polski
002035;cel;7;Brak_opisu;2020-03-16 00:00:00;253;004;historia
002036;bdb;4;Brak_opisu;2020-11-10 00:00:00;156;083;geografia
002037;db;6;Brak_opisu;2020-05-09 00:00:00;94;020;WOS
002038;ndst;9;Brak_opisu;2020-09-01 00:00:00;59;079;j.niemiecki
002039;brak;3;Brak_opisu;2020-12-08 00:00:00;61;085;wf
002040;cel;9;Brak_opisu;2020-02-20 00:00:00;270;062;matematyka
002041;cel;8;Brak_opisu;2020-04-13 00:00:00;385;082;j.niemiecki
002042;bdb;1;Brak_opisu;2020-05-25 00:00:00;239;033;j.niemiecki
002043;dop;7;Brak_opisu;2020-12-03 00:00:00;336;015;j.polski
002044;cel;2;Brak_opisu;2020-11-07 00:00:00;396;005;j.niemiecki
002045;brak;9;Brak_opisu;2020-05-15 00:00:00;206;044;j.polski
002046;ndst;5;Brak_opisu;2020-03-13 00:00:00;81;097;historia
002047;ndst;0;Brak_opisu;2020-04-22 00:00:00;184;081;chemia
002048;ndst;6;Brak_opisu;2020-04-01 00:00:00;449;044;j.polski
002049;brak;5;Brak_opisu;2020-07-14 00:00:00;390;022;historia
002050;brak;2;Brak_opisu;2020-06-18 00:00:00;447;042;matematyka
002051;bdb;7;Brak_opisu;2020-01-11 00:00:00;267;064;j.polski
002052;brak;4;Brak_opisu;2020-07-25 00:00:00;450;070;wf
002053;bdb;3;Brak_opisu;2020-12-04 00:00:00;68;059;fizyka
002054;dop;9;Brak_opisu;2020-10-27 00:00:00;405;009;fizyka
002055;bdb;9;Brak_opisu;2020-09-11 00:00:00;325;071;WOS
002056;bdb;1;Brak_opisu;2020-11-07 00:00:00;201;052;j.niemiecki
002057;dop;0;Brak_opisu;2020-07-26 00:00:00;125;038;WOS
002058;dst;7;Brak_opisu;2020-04-05 00:00:00;41;006;historia
002059;dst;6;Brak_opisu;2020-08-24 00:00:00;247;007;wf
002060;ndst;6;Brak_opisu;2020-05-22 00:00:00;233;092;WOS
002061;brak;1;Brak_opisu;2020-12-07 00:00:00;360;071;WOS
002062;bdb;4;Brak_opisu;2020-10-09 00:00:00;226;052;j.niemiecki
002063;cel;5;Brak_opisu;2020-01-19 00:00:00;45;079;j.niemiecki
002064;ndst;7;Brak_opisu;2020-03-10 00:00:00;344;025;wf
002065;ndst;9;Brak_opisu;2020-02-08 00:00:00;28;020;WOS
002066;dop;6;Brak_opisu;2020-07-28 00:00:00;373;038;WOS
002067;db;5;Brak_opisu;2020-05-19 00:00:00;265;091;chemia
002068;bdb;1;Brak_opisu;2020-04-07 00:00:00;43;085;wf
002069;bdb;9;Brak_opisu;2020-10-15 00:00:00;335;015;j.polski
002070;brak;6;Brak_opisu;2020-05-02 00:00:00;411;100;WOS
002071;brak;1;Brak_opisu;2020-07-11 00:00:00;36;092;WOS
002072;db;5;Brak_opisu;2020-10-15 00:00:00;143;089;j.angielski
002073;dst;4;Brak_opisu;2020-08-20 00:00:00;200;089;j.angielski
002074;cel;1;Brak_opisu;2020-11-17 00:00:00;424;088;biologia
002075;bdb;0;Brak_opisu;2020-03-12 00:00:00;69;063;j.niemiecki
002076;brak;8;Brak_opisu;2020-11-24 00:00:00;363;053;fizyka
002077;bdb;4;Brak_opisu;2020-10-27 00:00:00;12;006;historia
002078;dst;1;Brak_opisu;2020-02-13 00:00:00;469;065;biologia
002079;dop;0;Brak_opisu;2020-06-26 00:00:00;95;079;j.niemiecki
002080;db;6;Brak_opisu;2020-03-17 00:00:00;375;079;j.niemiecki
002081;bdb;2;Brak_opisu;2020-10-23 00:00:00;459;056;j.polski
002082;dst;2;Brak_opisu;2020-07-04 00:00:00;301;076;historia
002083;db;4;Brak_opisu;2020-02-11 00:00:00;255;005;j.niemiecki
002084;bdb;5;Brak_opisu;2020-05-15 00:00:00;153;021;geografia
002085;brak;0;Brak_opisu;2020-12-13 00:00:00;307;082;j.niemiecki
002086;dop;2;Brak_opisu;2020-02-28 00:00:00;210;065;biologia
002087;cel;7;Brak_opisu;2020-02-18 00:00:00;165;095;fizyka
002088;cel;1;Brak_opisu;2020-08-27 00:00:00;162;021;geografia
002089;cel;7;Brak_opisu;2020-11-06 00:00:00;190;010;biologia
002090;brak;0;Brak_opisu;2020-02-15 00:00:00;186;049;chemia
002091;cel;9;Brak_opisu;2020-07-09 00:00:00;91;046;j.niemiecki
002092;dst;3;Brak_opisu;2020-06-02 00:00:00;115;088;biologia
002093;db;5;Brak_opisu;2020-07-26 00:00:00;356;042;matematyka
002094;ndst;4;Brak_opisu;2020-02-13 00:00:00;421;037;j.polski
002095;db;1;Brak_opisu;2020-08-27 00:00:00;115;016;matematyka
002096;cel;8;Brak_opisu;2020-03-14 00:00:00;64;100;WOS
002097;dop;1;Brak_opisu;2020-03-06 00:00:00;245;021;geografia
002098;cel;2;Brak_opisu;2020-03-04 00:00:00;349;086;WOS
002099;dop;4;Brak_opisu;2020-08-15 00:00:00;266;082;j.niemiecki
002100;dop;3;Brak_opisu;2020-06-03 00:00:00;402;079;j.niemiecki
002101;bdb;5;Brak_opisu;2020-05-04 00:00:00;319;073;fizyka
002102;dop;2;Brak_opisu;2020-03-28 00:00:00;333;022;historia
002103;dst;0;Brak_opisu;2020-04-09 00:00:00;157;013;fizyka
002104;ndst;8;Brak_opisu;2020-01-10 00:00:00;461;053;fizyka
002105;dop;9;Brak_opisu;2020-05-25 00:00:00;416;002;biologia
002106;ndst;9;Brak_opisu;2020-02-15 00:00:00;142;069;matematyka
002107;dop;0;Brak_opisu;2020-08-28 00:00:00;442;027;matematyka
002108;cel;6;Brak_opisu;2020-10-27 00:00:00;292;037;j.polski
002109;brak;5;Brak_opisu;2020-11-10 00:00:00;348;064;j.polski
002110;db;8;Brak_opisu;2020-10-23 00:00:00;51;045;j.angielski
002111;db;5;Brak_opisu;2020-04-03 00:00:00;138;036;chemia
002112;ndst;9;Brak_opisu;2020-10-11 00:00:00;15;082;j.niemiecki
002113;db;0;Brak_opisu;2020-01-18 00:00:00;384;063;j.niemiecki
002114;dop;6;Brak_opisu;2020-04-20 00:00:00;305;097;historia
002115;dop;1;Brak_opisu;2020-08-13 00:00:00;448;042;matematyka
002116;cel;3;Brak_opisu;2020-09-06 00:00:00;454;100;WOS
002117;brak;3;Brak_opisu;2020-11-05 00:00:00;72;056;j.polski
002118;dst;5;Brak_opisu;2020-07-16 00:00:00;243;009;fizyka
002119;bdb;0;Brak_opisu;2020-07-17 00:00:00;288;092;WOS
002120;brak;7;Brak_opisu;2020-02-14 00:00:00;50;066;j.angielski
002121;cel;6;Brak_opisu;2020-07-21 00:00:00;4;041;fizyka
002122;ndst;8;Brak_opisu;2020-01-20 00:00:00;421;092;WOS
002123;brak;5;Brak_opisu;2020-08-03 00:00:00;191;047;geografia
002124;ndst;5;Brak_opisu;2020-03-10 00:00:00;37;075;j.polski
002125;dst;2;Brak_opisu;2020-06-25 00:00:00;475;016;matematyka
002126;ndst;2;Brak_opisu;2020-04-11 00:00:00;170;069;matematyka
002127;db;4;Brak_opisu;2020-04-08 00:00:00;20;021;geografia
002128;ndst;1;Brak_opisu;2020-02-03 00:00:00;365;068;geografia
002129;bdb;8;Brak_opisu;2020-02-18 00:00:00;271;075;j.polski
002130;dst;2;Brak_opisu;2020-09-23 00:00:00;72;086;WOS
002131;brak;9;Brak_opisu;2020-04-02 00:00:00;217;078;geografia
002132;ndst;8;Brak_opisu;2020-04-25 00:00:00;393;042;matematyka
002133;bdb;0;Brak_opisu;2020-12-02 00:00:00;28;071;WOS
002134;db;4;Brak_opisu;2020-07-12 00:00:00;224;032;historia
002135;dst;8;Brak_opisu;2020-08-13 00:00:00;30;091;chemia
002136;dst;6;Brak_opisu;2020-08-24 00:00:00;337;063;j.niemiecki
002137;dop;4;Brak_opisu;2020-04-05 00:00:00;151;057;historia
002138;db;9;Brak_opisu;2020-02-07 00:00:00;294;098;historia
002139;brak;9;Brak_opisu;2020-10-16 00:00:00;47;064;j.polski
002140;dst;0;Brak_opisu;2020-06-01 00:00:00;338;088;biologia
002141;bdb;4;Brak_opisu;2020-11-10 00:00:00;478;057;historia
002142;db;4;Brak_opisu;2020-02-23 00:00:00;123;088;biologia
002143;dop;7;Brak_opisu;2020-03-20 00:00:00;317;007;wf
002144;dop;2;Brak_opisu;2020-07-05 00:00:00;138;066;j.angielski
002145;brak;3;Brak_opisu;2020-05-10 00:00:00;149;005;j.niemiecki
002146;cel;9;Brak_opisu;2020-02-06 00:00:00;333;080;j.angielski
002147;bdb;2;Brak_opisu;2020-04-04 00:00:00;281;069;matematyka
002148;bdb;3;Brak_opisu;2020-11-08 00:00:00;145;013;fizyka
002149;ndst;4;Brak_opisu;2020-01-22 00:00:00;372;055;biologia
002150;bdb;4;Brak_opisu;2020-12-25 00:00:00;210;072;geografia
002151;dst;9;Brak_opisu;2020-06-19 00:00:00;39;058;geografia
002152;db;9;Brak_opisu;2020-08-18 00:00:00;197;090;matematyka
002153;db;9;Brak_opisu;2020-04-21 00:00:00;386;086;WOS
002154;brak;3;Brak_opisu;2020-04-11 00:00:00;241;049;chemia
002155;cel;1;Brak_opisu;2020-10-26 00:00:00;220;053;fizyka
002156;dop;0;Brak_opisu;2020-07-12 00:00:00;121;067;fizyka
002157;db;3;Brak_opisu;2020-02-27 00:00:00;275;030;j.polski
002158;brak;1;Brak_opisu;2020-06-02 00:00:00;300;018;fizyka
002159;bdb;6;Brak_opisu;2020-12-03 00:00:00;342;048;j.angielski
002160;bdb;3;Brak_opisu;2020-03-20 00:00:00;350;067;fizyka
002161;ndst;3;Brak_opisu;2020-04-06 00:00:00;258;027;matematyka
002162;brak;1;Brak_opisu;2020-10-13 00:00:00;224;024;j.polski
002163;brak;2;Brak_opisu;2020-02-26 00:00:00;480;023;j.niemiecki
002164;bdb;4;Brak_opisu;2020-02-12 00:00:00;287;089;j.angielski
002165;dst;9;Brak_opisu;2020-05-24 00:00:00;380;099;j.polski
002166;dst;6;Brak_opisu;2020-02-14 00:00:00;196;074;j.niemiecki
002167;db;6;Brak_opisu;2020-03-24 00:00:00;173;032;historia
002168;bdb;7;Brak_opisu;2020-02-18 00:00:00;229;096;biologia
002169;brak;7;Brak_opisu;2020-12-25 00:00:00;142;044;j.polski
002170;bdb;5;Brak_opisu;2020-11-20 00:00:00;50;029;WOS
002171;db;5;Brak_opisu;2020-02-06 00:00:00;440;065;biologia
002172;db;2;Brak_opisu;2020-09-10 00:00:00;456;041;fizyka
002173;dst;7;Brak_opisu;2020-02-26 00:00:00;48;087;j.angielski
002174;db;9;Brak_opisu;2020-02-14 00:00:00;89;058;geografia
002175;dst;5;Brak_opisu;2020-06-20 00:00:00;414;034;j.niemiecki
002176;db;4;Brak_opisu;2020-06-02 00:00:00;262;090;matematyka
002177;cel;2;Brak_opisu;2020-03-27 00:00:00;212;091;chemia
002178;cel;7;Brak_opisu;2020-06-28 00:00:00;160;021;geografia
002179;db;0;Brak_opisu;2020-10-24 00:00:00;477;030;j.polski
002180;cel;7;Brak_opisu;2020-02-26 00:00:00;171;068;geografia
002181;brak;4;Brak_opisu;2020-12-27 00:00:00;450;095;fizyka
002182;cel;8;Brak_opisu;2020-09-16 00:00:00;113;068;geografia
002183;cel;4;Brak_opisu;2020-05-24 00:00:00;29;045;j.angielski
002184;db;7;Brak_opisu;2020-06-25 00:00:00;196;045;j.angielski
002185;dst;8;Brak_opisu;2020-03-05 00:00:00;455;004;historia
002186;db;5;Brak_opisu;2020-06-13 00:00:00;441;002;biologia
002187;db;9;Brak_opisu;2020-02-06 00:00:00;256;018;fizyka
002188;brak;4;Brak_opisu;2020-10-28 00:00:00;401;014;wf
002189;bdb;6;Brak_opisu;2020-12-16 00:00:00;371;051;chemia
002190;dop;6;Brak_opisu;2020-05-09 00:00:00;235;009;fizyka
002191;db;6;Brak_opisu;2020-10-08 00:00:00;99;030;j.polski
002192;bdb;9;Brak_opisu;2020-08-09 00:00:00;107;010;biologia
002193;brak;7;Brak_opisu;2020-11-04 00:00:00;302;010;biologia
002194;ndst;5;Brak_opisu;2020-11-11 00:00:00;398;031;chemia
002195;brak;8;Brak_opisu;2020-09-01 00:00:00;475;001;matematyka
002196;bdb;0;Brak_opisu;2020-03-14 00:00:00;138;036;chemia
002197;dop;9;Brak_opisu;2020-08-11 00:00:00;202;013;fizyka
002198;dop;3;Brak_opisu;2020-12-18 00:00:00;388;001;matematyka
002199;bdb;9;Brak_opisu;2020-06-12 00:00:00;370;064;j.polski
002200;ndst;0;Brak_opisu;2020-05-18 00:00:00;279;023;j.niemiecki
002201;dop;5;Brak_opisu;2020-12-12 00:00:00;81;059;fizyka
002202;bdb;7;Brak_opisu;2020-01-28 00:00:00;323;030;j.polski
002203;cel;4;Brak_opisu;2020-12-16 00:00:00;431;091;chemia
002204;ndst;2;Brak_opisu;2020-07-27 00:00:00;461;042;matematyka
002205;bdb;6;Brak_opisu;2020-03-19 00:00:00;414;041;fizyka
